Sensor.Gene	Sensor.Name	Sensor.Type	Sensor.Pathway	HMDB.ID	Metabolite.Name	Metabolite.Class	Metabolite.Pathway	Long.Range.Channel	Evidences	Sources
Panx1	Pannexin-1 (PANX1) [Cleaved into: Caspase-activated pannexin-1 (Caspase-activated PANX1)]	transporter	WP2763: Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling; WP1934: Transmission across Electrical Synapses; WP4900: Purinergic signaling	HMDB0000538	Adenosine triphosphate	Nucleosides, nucleotides, and analogues	Alanine, aspartate and glutamate metabolism; Amino Sugar Metabolism; Arginine and proline metabolism; Aspartate Metabolism; Biosynthesis of unsaturated fatty acids; Biotin Metabolism; Butyrate Metabolism; Citric Acid Cycle; Cysteine Metabolism; Fatty acid Metabolism; Fructose and mannose metabolism; Galactose Metabolism; Glutamate Metabolism; Glutathione metabolism; Glycerolipid Metabolism; Glycine, serine and threonine metabolism; Glycolysis_Gluconeogenesis; Histidine metabolism; Inositol phosphate metabolism; Methionine Metabolism; Nicotinate and nicotinamide metabolism; Nitrogen metabolism; Nucleotide Sugars Metabolism; One carbon pool by folate; Oxidative phosphorylation; Pantothenate and CoA Biosynthesis; Phenylalanine and Tyrosine Metabolism; Phenylalanine metabolism; Phosphatidylinositol Phosphate Metabolism; Primary bile acid biosynthesis; Propanoate metabolism; Purine metabolism; Pyrimidine metabolism; Pyruvate metabolism; Riboflavin Metabolism; Selenocompound metabolism; Starch and sucrose metabolism; Steroid Biosynthesis; Sulfur metabolism; Thiamine Metabolism; Tryptophan metabolism; Urea Cycle; Valine, leucine and isoleucine degradation	Blood,Cellular Cytoplasm,Cerebrospinal Fluid (CSF),Saliva	38937853; 40309905; 33753132	MetalinkDB
Pgr	Progesterone receptor (PR) (Nuclear receptor subfamily 3 group C member 3)	receptor	WP4058: HSP90 chaperone cycle for steroid hormone receptors (SHR); WP4432: ESR-mediated signaling; WP2781: Signaling by ERBB4; WP170: Nuclear receptors	HMDB0001830	Progesterone	Lipids and lipid-like molecules	Steroidogenesis	Blood,Cerebrospinal Fluid (CSF),Urine	https://en.wikipedia.org/wiki/Nuclear_receptor#Ligands; 37099375;	Mebocost; MetaChatDB; MetalinkDB
Pgrmc2	Membrane-associated progesterone receptor component 2 (Progesterone membrane-binding protein) (Steroid receptor protein DG6)	receptor		HMDB0003178	Heme		Androgen and Estrogen Metabolism; Arachidonic Acid Metabolism; Arginine and proline metabolism; Caffeine Metabolism; Oxidative phosphorylation; Porphyrin Metabolism; Primary bile acid biosynthesis; Purine metabolism; Retinol Metabolism; Steroid Biosynthesis; Steroidogenesis; Sulfur metabolism; Tryptophan metabolism	Feces,Saliva	31748741	MetaChatDB
Pnpt1	Polyribonucleotide nucleotidyltransferase 1, mitochondrial (EC 2.7.7.8) (3'-5' RNA exonuclease OLD35) (PNPase old-35) (Polynucleotide phosphorylase 1) (PNPase 1) (Polynucleotide phosphorylase-like protein)	transporter		HMDB0000094	Citric acid	Organic acids and derivatives	Citric Acid Cycle	Blood,Breast Milk,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	34074335	MetaChatDB
Ppara	Peroxisome proliferator-activated receptor alpha (PPAR-alpha) (Nuclear receptor subfamily 1 group C member 1)	receptor	WP3594: Circadian rhythm genes; WP3942: PPAR signaling; WP2878: PPAR-alpha pathway; WP2706: Activation of gene expression by SREBF (SREBP); WP2011: SREBF and miR33 in cholesterol and lipid homeostasis; WP3370: RORA activates gene expression; WP3355: BMAL1:CLOCK,NPAS2 activates circadian gene expression; WP2882: Nuclear receptors meta-pathway; WP2797: Regulation of lipid metabolism by PPARalpha; WP170: Nuclear receptors; WP299: Nuclear receptors in lipid metabolism and toxicity; WP2881: Estrogen receptor pathway	HMDB0001043	Arachidonic acid	Lipids and lipid-like molecules	Arachidonic Acid Metabolism; alpha-Linolenic acid metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	25605873	MetaChatDB
Ppara	Peroxisome proliferator-activated receptor alpha (PPAR-alpha) (Nuclear receptor subfamily 1 group C member 1)	receptor	WP3594: Circadian rhythm genes; WP3942: PPAR signaling; WP2878: PPAR-alpha pathway; WP2706: Activation of gene expression by SREBF (SREBP); WP2011: SREBF and miR33 in cholesterol and lipid homeostasis; WP3370: RORA activates gene expression; WP3355: BMAL1:CLOCK,NPAS2 activates circadian gene expression; WP2882: Nuclear receptors meta-pathway; WP2797: Regulation of lipid metabolism by PPARalpha; WP170: Nuclear receptors; WP299: Nuclear receptors in lipid metabolism and toxicity; WP2881: Estrogen receptor pathway	HMDB0000220	Palmitic acid	Lipids and lipid-like molecules	Fatty Acid Elongation In Mitochondria; Fatty acid Metabolism; Glycerolipid Metabolism; Primary bile acid biosynthesis; Steroid Biosynthesis	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	24606520	MetaChatDB
Ppara	Peroxisome proliferator-activated receptor alpha (PPAR-alpha) (Nuclear receptor subfamily 1 group C member 1)	receptor	WP3594: Circadian rhythm genes; WP3942: PPAR signaling; WP2878: PPAR-alpha pathway; WP2706: Activation of gene expression by SREBF (SREBP); WP2011: SREBF and miR33 in cholesterol and lipid homeostasis; WP3370: RORA activates gene expression; WP3355: BMAL1:CLOCK,NPAS2 activates circadian gene expression; WP2882: Nuclear receptors meta-pathway; WP2797: Regulation of lipid metabolism by PPARalpha; WP170: Nuclear receptors; WP299: Nuclear receptors in lipid metabolism and toxicity; WP2881: Estrogen receptor pathway	HMDB0000801	Phytanic acid	Lipids and lipid-like molecules		Blood,Feces	11923221	Mebocost
Ppara	Peroxisome proliferator-activated receptor alpha (PPAR-alpha) (Nuclear receptor subfamily 1 group C member 1)	receptor	WP3594: Circadian rhythm genes; WP3942: PPAR signaling; WP2878: PPAR-alpha pathway; WP2706: Activation of gene expression by SREBF (SREBP); WP2011: SREBF and miR33 in cholesterol and lipid homeostasis; WP3370: RORA activates gene expression; WP3355: BMAL1:CLOCK,NPAS2 activates circadian gene expression; WP2882: Nuclear receptors meta-pathway; WP2797: Regulation of lipid metabolism by PPARalpha; WP170: Nuclear receptors; WP299: Nuclear receptors in lipid metabolism and toxicity; WP2881: Estrogen receptor pathway	HMDB0000827	Stearic acid	Lipids and lipid-like molecules		Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	33205029	MetaChatDB
Ppara	Peroxisome proliferator-activated receptor alpha (PPAR-alpha) (Nuclear receptor subfamily 1 group C member 1)	receptor	WP3594: Circadian rhythm genes; WP3942: PPAR signaling; WP2878: PPAR-alpha pathway; WP2706: Activation of gene expression by SREBF (SREBP); WP2011: SREBF and miR33 in cholesterol and lipid homeostasis; WP3370: RORA activates gene expression; WP3355: BMAL1:CLOCK,NPAS2 activates circadian gene expression; WP2882: Nuclear receptors meta-pathway; WP2797: Regulation of lipid metabolism by PPARalpha; WP170: Nuclear receptors; WP299: Nuclear receptors in lipid metabolism and toxicity; WP2881: Estrogen receptor pathway	HMDB0001032	Dehydroepiandrosterone sulfate	Lipids and lipid-like molecules	Androgen and Estrogen Metabolism	Blood,Feces,Urine	8700121	MetalinkDB
Ppara	Peroxisome proliferator-activated receptor alpha (PPAR-alpha) (Nuclear receptor subfamily 1 group C member 1)	receptor	WP3594: Circadian rhythm genes; WP3942: PPAR signaling; WP2878: PPAR-alpha pathway; WP2706: Activation of gene expression by SREBF (SREBP); WP2011: SREBF and miR33 in cholesterol and lipid homeostasis; WP3370: RORA activates gene expression; WP3355: BMAL1:CLOCK,NPAS2 activates circadian gene expression; WP2882: Nuclear receptors meta-pathway; WP2797: Regulation of lipid metabolism by PPARalpha; WP170: Nuclear receptors; WP299: Nuclear receptors in lipid metabolism and toxicity; WP2881: Estrogen receptor pathway	HMDB0002088	Oleoylethanolamide	Organic nitrogen compounds		Blood,Feces,Urine	37111378	MetaChatDB
Ppara	Peroxisome proliferator-activated receptor alpha (PPAR-alpha) (Nuclear receptor subfamily 1 group C member 1)	receptor	WP3594: Circadian rhythm genes; WP3942: PPAR signaling; WP2878: PPAR-alpha pathway; WP2706: Activation of gene expression by SREBF (SREBP); WP2011: SREBF and miR33 in cholesterol and lipid homeostasis; WP3370: RORA activates gene expression; WP3355: BMAL1:CLOCK,NPAS2 activates circadian gene expression; WP2882: Nuclear receptors meta-pathway; WP2797: Regulation of lipid metabolism by PPARalpha; WP170: Nuclear receptors; WP299: Nuclear receptors in lipid metabolism and toxicity; WP2881: Estrogen receptor pathway	HMDB0002100	Palmitoylethanolamide	Organic acids and derivatives		Blood,Cerebrospinal Fluid (CSF),Feces,Urine	33385371	MetaChatDB
Ppara	Peroxisome proliferator-activated receptor alpha (PPAR-alpha) (Nuclear receptor subfamily 1 group C member 1)	receptor	WP3594: Circadian rhythm genes; WP3942: PPAR signaling; WP2878: PPAR-alpha pathway; WP2706: Activation of gene expression by SREBF (SREBP); WP2011: SREBF and miR33 in cholesterol and lipid homeostasis; WP3370: RORA activates gene expression; WP3355: BMAL1:CLOCK,NPAS2 activates circadian gene expression; WP2882: Nuclear receptors meta-pathway; WP2797: Regulation of lipid metabolism by PPARalpha; WP170: Nuclear receptors; WP299: Nuclear receptors in lipid metabolism and toxicity; WP2881: Estrogen receptor pathway	HMDB0000207	Oleic acid	Lipids and lipid-like molecules		Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	34798521	MetaChatDB
Ppara	Peroxisome proliferator-activated receptor alpha (PPAR-alpha) (Nuclear receptor subfamily 1 group C member 1)	receptor	WP3594: Circadian rhythm genes; WP3942: PPAR signaling; WP2878: PPAR-alpha pathway; WP2706: Activation of gene expression by SREBF (SREBP); WP2011: SREBF and miR33 in cholesterol and lipid homeostasis; WP3370: RORA activates gene expression; WP3355: BMAL1:CLOCK,NPAS2 activates circadian gene expression; WP2882: Nuclear receptors meta-pathway; WP2797: Regulation of lipid metabolism by PPARalpha; WP170: Nuclear receptors; WP299: Nuclear receptors in lipid metabolism and toxicity; WP2881: Estrogen receptor pathway	HMDB0001085	Leukotriene B4	Lipids and lipid-like molecules	Arachidonic Acid Metabolism	Blood,Cerebrospinal Fluid (CSF),Urine	20615454	Mebocost
Ppara	Peroxisome proliferator-activated receptor alpha (PPAR-alpha) (Nuclear receptor subfamily 1 group C member 1)	receptor	WP3594: Circadian rhythm genes; WP3942: PPAR signaling; WP2878: PPAR-alpha pathway; WP2706: Activation of gene expression by SREBF (SREBP); WP2011: SREBF and miR33 in cholesterol and lipid homeostasis; WP3370: RORA activates gene expression; WP3355: BMAL1:CLOCK,NPAS2 activates circadian gene expression; WP2882: Nuclear receptors meta-pathway; WP2797: Regulation of lipid metabolism by PPARalpha; WP170: Nuclear receptors; WP299: Nuclear receptors in lipid metabolism and toxicity; WP2881: Estrogen receptor pathway	HMDB0001999	Eicosapentaenoic acid	Lipids and lipid-like molecules	alpha-Linolenic acid metabolism	Blood,Feces,Sweat,Urine	32360782	MetaChatDB
Pparg	Peroxisome proliferator-activated receptor gamma (PPAR-gamma) (Nuclear receptor subfamily 1 group C member 3)	receptor	WP5434: Cancer pathways; WP3594: Circadian rhythm genes; WP4970: Galanin receptor pathway; WP3942: PPAR signaling; WP1982: Sterol regulatory element-binding proteins (SREBP) signaling; WP4847: AXL signaling; WP363: Wnt signaling, NetPath; WP3599: Transcription factor regulation in adipogenesis; WP2797: Regulation of lipid metabolism by PPARalpha; WP4211: Transcriptional cascade regulating adipogenesis; WP170: Nuclear receptors; WP299: Nuclear receptors in lipid metabolism and toxicity; WP98: Prostaglandin synthesis and regulation; WP5071: PPAR-gamma pathway; WP4047: PTEN Regulation; WP4659: Gastrin signaling; WP4746: Thyroid hormones production and peripheral downstream signaling effects; WP5094: Orexin receptor pathway	HMDB0001999	Eicosapentaenoic acid	Lipids and lipid-like molecules	alpha-Linolenic acid metabolism	Blood,Feces,Sweat,Urine	38142478; 34298981	MetalinkDB
Pparg	Peroxisome proliferator-activated receptor gamma (PPAR-gamma) (Nuclear receptor subfamily 1 group C member 3)	receptor	WP5434: Cancer pathways; WP3594: Circadian rhythm genes; WP4970: Galanin receptor pathway; WP3942: PPAR signaling; WP1982: Sterol regulatory element-binding proteins (SREBP) signaling; WP4847: AXL signaling; WP363: Wnt signaling, NetPath; WP3599: Transcription factor regulation in adipogenesis; WP2797: Regulation of lipid metabolism by PPARalpha; WP4211: Transcriptional cascade regulating adipogenesis; WP170: Nuclear receptors; WP299: Nuclear receptors in lipid metabolism and toxicity; WP98: Prostaglandin synthesis and regulation; WP5071: PPAR-gamma pathway; WP4047: PTEN Regulation; WP4659: Gastrin signaling; WP4746: Thyroid hormones production and peripheral downstream signaling effects; WP5094: Orexin receptor pathway	HMDB0029377	Piperine	Alkaloids and derivatives		Blood,Feces	28330809	MetaChatDB
Pparg	Peroxisome proliferator-activated receptor gamma (PPAR-gamma) (Nuclear receptor subfamily 1 group C member 3)	receptor	WP5434: Cancer pathways; WP3594: Circadian rhythm genes; WP4970: Galanin receptor pathway; WP3942: PPAR signaling; WP1982: Sterol regulatory element-binding proteins (SREBP) signaling; WP4847: AXL signaling; WP363: Wnt signaling, NetPath; WP3599: Transcription factor regulation in adipogenesis; WP2797: Regulation of lipid metabolism by PPARalpha; WP4211: Transcriptional cascade regulating adipogenesis; WP170: Nuclear receptors; WP299: Nuclear receptors in lipid metabolism and toxicity; WP98: Prostaglandin synthesis and regulation; WP5071: PPAR-gamma pathway; WP4047: PTEN Regulation; WP4659: Gastrin signaling; WP4746: Thyroid hormones production and peripheral downstream signaling effects; WP5094: Orexin receptor pathway	HMDB0005079	15-Deoxy-d-12,14-PGJ2	Lipids and lipid-like molecules	Arachidonic Acid Metabolism	Blood,Urine	20615454;	Mebocost; MetalinkDB
Pparg	Peroxisome proliferator-activated receptor gamma (PPAR-gamma) (Nuclear receptor subfamily 1 group C member 3)	receptor	WP5434: Cancer pathways; WP3594: Circadian rhythm genes; WP4970: Galanin receptor pathway; WP3942: PPAR signaling; WP1982: Sterol regulatory element-binding proteins (SREBP) signaling; WP4847: AXL signaling; WP363: Wnt signaling, NetPath; WP3599: Transcription factor regulation in adipogenesis; WP2797: Regulation of lipid metabolism by PPARalpha; WP4211: Transcriptional cascade regulating adipogenesis; WP170: Nuclear receptors; WP299: Nuclear receptors in lipid metabolism and toxicity; WP98: Prostaglandin synthesis and regulation; WP5071: PPAR-gamma pathway; WP4047: PTEN Regulation; WP4659: Gastrin signaling; WP4746: Thyroid hormones production and peripheral downstream signaling effects; WP5094: Orexin receptor pathway	HMDB0002183	Docosahexaenoic acid	Lipids and lipid-like molecules	alpha-Linolenic acid metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Urine	31437794; 28095338	MetaChatDB; MetalinkDB
Pparg	Peroxisome proliferator-activated receptor gamma (PPAR-gamma) (Nuclear receptor subfamily 1 group C member 3)	receptor	WP5434: Cancer pathways; WP3594: Circadian rhythm genes; WP4970: Galanin receptor pathway; WP3942: PPAR signaling; WP1982: Sterol regulatory element-binding proteins (SREBP) signaling; WP4847: AXL signaling; WP363: Wnt signaling, NetPath; WP3599: Transcription factor regulation in adipogenesis; WP2797: Regulation of lipid metabolism by PPARalpha; WP4211: Transcriptional cascade regulating adipogenesis; WP170: Nuclear receptors; WP299: Nuclear receptors in lipid metabolism and toxicity; WP98: Prostaglandin synthesis and regulation; WP5071: PPAR-gamma pathway; WP4047: PTEN Regulation; WP4659: Gastrin signaling; WP4746: Thyroid hormones production and peripheral downstream signaling effects; WP5094: Orexin receptor pathway	HMDB0001043	Arachidonic acid	Lipids and lipid-like molecules	Arachidonic Acid Metabolism; alpha-Linolenic acid metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	24129064; 9890897; 34149684	MetaChatDB; MetalinkDB
Pparg	Peroxisome proliferator-activated receptor gamma (PPAR-gamma) (Nuclear receptor subfamily 1 group C member 3)	receptor	WP5434: Cancer pathways; WP3594: Circadian rhythm genes; WP4970: Galanin receptor pathway; WP3942: PPAR signaling; WP1982: Sterol regulatory element-binding proteins (SREBP) signaling; WP4847: AXL signaling; WP363: Wnt signaling, NetPath; WP3599: Transcription factor regulation in adipogenesis; WP2797: Regulation of lipid metabolism by PPARalpha; WP4211: Transcriptional cascade regulating adipogenesis; WP170: Nuclear receptors; WP299: Nuclear receptors in lipid metabolism and toxicity; WP98: Prostaglandin synthesis and regulation; WP5071: PPAR-gamma pathway; WP4047: PTEN Regulation; WP4659: Gastrin signaling; WP4746: Thyroid hormones production and peripheral downstream signaling effects; WP5094: Orexin receptor pathway	HMDB0000801	Phytanic acid	Lipids and lipid-like molecules		Blood,Feces	11923221	Mebocost
Pparg	Peroxisome proliferator-activated receptor gamma (PPAR-gamma) (Nuclear receptor subfamily 1 group C member 3)	receptor	WP5434: Cancer pathways; WP3594: Circadian rhythm genes; WP4970: Galanin receptor pathway; WP3942: PPAR signaling; WP1982: Sterol regulatory element-binding proteins (SREBP) signaling; WP4847: AXL signaling; WP363: Wnt signaling, NetPath; WP3599: Transcription factor regulation in adipogenesis; WP2797: Regulation of lipid metabolism by PPARalpha; WP4211: Transcriptional cascade regulating adipogenesis; WP170: Nuclear receptors; WP299: Nuclear receptors in lipid metabolism and toxicity; WP98: Prostaglandin synthesis and regulation; WP5071: PPAR-gamma pathway; WP4047: PTEN Regulation; WP4659: Gastrin signaling; WP4746: Thyroid hormones production and peripheral downstream signaling effects; WP5094: Orexin receptor pathway	HMDB0000761	Lithocholic acid	Lipids and lipid-like molecules	Primary bile acid biosynthesis	Bile,Blood,Feces,Urine	38428036	MetalinkDB
Pparg	Peroxisome proliferator-activated receptor gamma (PPAR-gamma) (Nuclear receptor subfamily 1 group C member 3)	receptor	WP5434: Cancer pathways; WP3594: Circadian rhythm genes; WP4970: Galanin receptor pathway; WP3942: PPAR signaling; WP1982: Sterol regulatory element-binding proteins (SREBP) signaling; WP4847: AXL signaling; WP363: Wnt signaling, NetPath; WP3599: Transcription factor regulation in adipogenesis; WP2797: Regulation of lipid metabolism by PPARalpha; WP4211: Transcriptional cascade regulating adipogenesis; WP170: Nuclear receptors; WP299: Nuclear receptors in lipid metabolism and toxicity; WP98: Prostaglandin synthesis and regulation; WP5071: PPAR-gamma pathway; WP4047: PTEN Regulation; WP4659: Gastrin signaling; WP4746: Thyroid hormones production and peripheral downstream signaling effects; WP5094: Orexin receptor pathway	HMDB0000207	Oleic acid	Lipids and lipid-like molecules		Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	31430456	MetaChatDB
